  -341.55557     -0.003286      0.00445 58353.848329736465530   19.848329736467491  1674.784000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.005284      0.00427 58353.848329736567393   19.848329736566686  1662.283000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.001959      0.00400 58353.848329736480082   19.848329736482846  1649.751000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.005084      0.00382 58353.848329736443702   19.848329736446683  1637.480000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.011988      0.00469 58353.848329736363667   19.848329736366779  1610.470000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.002946      0.00438 58353.848329736472806   19.848329736471431  1599.338000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.015914      0.00512 58353.848329736320011   19.848329736321336  1585.490000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.009524      0.00643 58353.848329736392770   19.848329736395293  1576.706000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.013956      0.00610 58353.848329736669257   19.848329736667054  1565.608000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.005341      0.00505 58353.848329736567393   19.848329736567337  1552.041000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.001522      0.00482 58353.848329736487358   19.848329736487912  1537.891000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.001288      0.00393 58353.848329736487358   19.848329736490616  1523.942000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.001401      0.00369 58353.848329736487358   19.848329736489308  1512.285000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.000151      0.00401 58353.848329736509186   19.848329736507271  1499.873000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.005261      0.00433 58353.848329736443702   19.848329736444629  1487.425000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.002043      0.00349 58353.848329736480082   19.848329736481880  1474.691000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.003981      0.00368 58353.848329736458254   19.848329736459444  1462.173000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.001958      0.00360 58353.848329736480082   19.848329736482860  1449.841000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.007076      0.00412 58353.848329736589221   19.848329736587417  1437.322000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.003158      0.00442 58353.848329736545566   19.848329736542070  1424.596000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.011711      0.00464 58353.848329736640153   19.848329736641070  1412.309000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.005052      0.00407 58353.848329736567393   19.848329736563997  1399.817000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.002425      0.00430 58353.848329736531014   19.848329736533596  1387.303000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.000602      0.00381 58353.848329736509186   19.848329736512486  1374.798000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.002219      0.00423 58353.848329736531014   19.848329736531209  1362.279000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.007260      0.00702 58353.848329736421874   19.848329736421498  1339.166000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.011172      0.00600 58353.848329736632877   19.848329736634831  1323.961000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.002480      0.00526 58353.848329736531014   19.848329736534225  1312.480000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.005684      0.00610 58353.848329736574669   19.848329736571309  1300.019000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.021581      0.01000 58353.848329736254527   19.848329736255739  1285.837000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.032447      0.01906 58353.848329736130836   19.848329736129976  1272.187000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.037495      0.01394 58353.848329736072628   19.848329736071552  1261.944000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.000541      0.01134 58353.848329736509186   19.848329736511779  1248.803000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557     -0.001100      0.01100 58353.848329736494634   19.848329736492790  1237.463000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -341.55557      0.004216      0.01116 58353.848329736552841   19.848329736554316  1225.004000 1380/puppi_58353_J1327+3423_0178.15y.x.ff puppi_1380
  -317.63947     -0.002546      0.00583 58377.764450346687227   43.764450346687752   442.500000 430/puppi_58377_J1327+3423_0076.15y.x.ff puppi_430
  -317.63947      0.041834      0.01796 58377.764450347203820   43.764450347201411   439.375000 430/puppi_58377_J1327+3423_0076.15y.x.ff puppi_430
  -317.63947     -0.004729      0.00466 58377.764450346665399   43.764450346662485   437.812000 430/puppi_58377_J1327+3423_0076.15y.x.ff puppi_430
  -317.63947     -0.001540      0.00321 58377.764450346701778   43.764450346699391   436.250000 430/puppi_58377_J1327+3423_0076.15y.x.ff puppi_430
  -317.63947     -0.006354      0.00216 58377.764450346643571   43.764450346643670   434.687000 430/puppi_58377_J1327+3423_0076.15y.x.ff puppi_430
  -317.63947     -0.003576      0.00207 58377.764450346672675   43.764450346675829   433.125000 430/puppi_58377_J1327+3423_0076.15y.x.ff puppi_430
  -317.63947      0.003362      0.00266 58377.764450346752710   43.764450346756121   431.562000 430/puppi_58377_J1327+3423_0076.15y.x.ff puppi_430
  -317.63947      0.001458      0.00263 58377.764450346730882   43.764450346734094   430.000000 430/puppi_58377_J1327+3423_0076.15y.x.ff puppi_430
  -317.63947      0.004251      0.00187 58377.764450346767262   43.764450346766417   428.437000 430/puppi_58377_J1327+3423_0076.15y.x.ff puppi_430
  -317.63947     -0.000824      0.00285 58377.764450346709054   43.764450346707683   426.875000 430/puppi_58377_J1327+3423_0076.15y.x.ff puppi_430
  -317.63947     -0.010980      0.01052 58377.764450346592639   43.764450346590138   423.750000 430/puppi_58377_J1327+3423_0076.15y.x.ff puppi_430
  -317.62369     -0.005888      0.00933 58377.780203555055778   43.780203555058698  1758.466000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.004644      0.00644 58377.780203555070329   43.780203555073101  1737.549000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.021152      0.00686 58377.780203555368644   43.780203555371664  1722.945000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.016070      0.00505 58377.780203555310436   43.780203555312838  1712.060000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.000693      0.00426 58377.780203555135813   43.780203555134868  1699.941000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.001788      0.00400 58377.780203555106709   43.780203555106141  1687.292000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.009107      0.00414 58377.780203555019398   43.780203555021437  1674.760000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.001143      0.00432 58377.780203555113985   43.780203555113616  1662.226000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.000771      0.00529 58377.780203555135813   43.780203555135770  1649.791000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.005489      0.00493 58377.780203555063053   43.780203555063316  1637.400000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.001971      0.00688 58377.780203555150365   43.780203555149662  1611.200000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.000061      0.00500 58377.780203555128537   43.780203555127542  1598.989000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.013377      0.00439 58377.780203555281332   43.780203555281666  1586.330000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.008689      0.00433 58377.780203555026674   43.780203555026276  1574.973000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.005178      0.00463 58377.780203555186745   43.780203555186773  1565.492000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.005150      0.00316 58377.780203555070329   43.780203555067231  1549.879000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.008592      0.00373 58377.780203555026674   43.780203555027398  1537.332000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.000637      0.00310 58377.780203555135813   43.780203555134214  1523.959000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.000556      0.00297 58377.780203555121261   43.780203555120409  1511.984000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.001673      0.00270 58377.780203555106709   43.780203555107477  1499.738000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.002402      0.00277 58377.780203555099433   43.780203555099042  1488.298000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.005080      0.00252 58377.780203555070329   43.780203555068049  1473.799000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.000116      0.00271 58377.780203555128537   43.780203555128189  1461.598000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.003497      0.00265 58377.780203555084881   43.780203555086366  1449.890000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.008781      0.00287 58377.780203555026674   43.780203555025210  1437.268000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.004479      0.00281 58377.780203555077605   43.780203555075005  1424.798000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.003979      0.00262 58377.780203555077605   43.780203555080789  1412.329000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.002532      0.00249 58377.780203555157641   43.780203555156142  1399.775000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.001042      0.00224 58377.780203555135813   43.780203555138911  1387.300000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.002613      0.00185 58377.780203555099433   43.780203555096605  1374.772000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.000318      0.00180 58377.780203555128537   43.780203555130527  1362.325000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.000512      0.00249 58377.780203555135813   43.780203555132772  1351.937000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.001147      0.00231 58377.780203555113985   43.780203555113573  1338.423000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.001978      0.00250 58377.780203555106709   43.780203555103945  1326.465000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.000042      0.00160 58377.780203555128537   43.780203555126356  1312.482000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.000066      0.00189 58377.780203555128537   43.780203555127606  1300.942000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.001728      0.00185 58377.780203555150365   43.780203555146848  1286.628000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.000410      0.00352 58377.780203555121261   43.780203555122100  1274.623000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.003299      0.00230 58377.780203555164917   43.780203555165031  1263.258000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.003721      0.00214 58377.780203555084881   43.780203555083780  1251.352000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.000197      0.00152 58377.780203555121261   43.780203555124572  1236.188000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.001600      0.00155 58377.780203555143089   43.780203555145363  1224.065000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.001140      0.00182 58377.780203555113985   43.780203555113644  1214.901000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.005803      0.00183 58377.780203555194021   43.780203555194007  1197.176000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.002624      0.00150 58377.780203555157641   43.780203555157215  1188.459000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369     -0.000479      0.00279 58377.780203555121261   43.780203555121304  1172.461000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.001574      0.00166 58377.780203555143089   43.780203555145057  1162.728000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -317.62369      0.002445      0.00442 58377.780203555157641   43.780203555155140  1154.618000 1380/puppi_58377_J1327+3423_0078.15y.x.ff puppi_1380
  -297.69363      0.019879      0.01831 58397.710273714277719   63.710273714277093   444.062000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363      0.004267      0.00400 58397.710273714095820   63.710273714096402   442.500000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363      0.006210      0.00267 58397.710273714117648   63.710273714118884   440.937000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363     -0.000890      0.00144 58397.710273714037612   63.710273714036717   439.375000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363     -0.000538      0.00102 58397.710273714037612   63.710273714040788   437.811000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363      0.000210      0.00109 58397.710273714052164   63.710273714049443   436.250000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363     -0.000385      0.00121 58397.710273714044888   63.710273714042557   434.687000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363     -0.005130      0.00157 58397.710273713986680   63.710273713987633   433.125000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363      0.000324      0.00210 58397.710273714052164   63.710273714050757   431.562000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363      0.001717      0.00178 58397.710273714066716   63.710273714066886   430.000000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363      0.000452      0.00145 58397.710273714052164   63.710273714052235   428.437000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363     -0.001427      0.00158 58397.710273714030336   63.710273714030500   426.875000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363      0.002416      0.00118 58397.710273714073992   63.710273714074972   425.312000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363     -0.001326      0.00083 58397.710273714030336   63.710273714031672   423.750000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.69363     -0.002869      0.00238 58397.710273714015784   63.710273714013809   422.187000 430/puppi_58397_J1327+3423_0330.15y.x.ff puppi_430
  -297.67831     -0.002605      0.01964 58397.725592096001492   63.725592096004107  1674.786000 1380/puppi_58397_J1327+3423_0332.15y.x.ff puppi_1380
  -297.67831     -0.012635      0.01875 58397.725592095885077   63.725592095888018  1499.110000 1380/puppi_58397_J1327+3423_0332.15y.x.ff puppi_1380
  -297.67831      0.024880      0.01563 58397.725592096321634   63.725592096322217  1487.244000 1380/puppi_58397_J1327+3423_0332.15y.x.ff puppi_1380
  -297.67831      0.001195      0.01368 58397.725592096045148   63.725592096048082  1474.804000 1380/puppi_58397_J1327+3423_0332.15y.x.ff puppi_1380
  -297.67831     -0.003951      0.01586 58397.725592095986940   63.725592095988524  1462.292000 1380/puppi_58397_J1327+3423_0332.15y.x.ff puppi_1380
  -297.67831      0.009861      0.01542 58397.725592096147011   63.725592096148389  1450.305000 1380/puppi_58397_J1327+3423_0332.15y.x.ff puppi_1380
  -276.73434      0.005621      0.00797 58418.669565522533958   84.669565522535876   440.937000 430/puppi_58418_J1327+3423_0829.15y.x.ff puppi_430
  -276.73434     -0.001619      0.00617 58418.669565522453922   84.669565522452075   439.375000 430/puppi_58418_J1327+3423_0829.15y.x.ff puppi_430
  -276.73434     -0.010066      0.00506 58418.669565522352059   84.669565522354304   437.812000 430/puppi_58418_J1327+3423_0829.15y.x.ff puppi_430
  -276.73434      0.000486      0.00417 58418.669565522475750   84.669565522476432   436.250000 430/puppi_58418_J1327+3423_0829.15y.x.ff puppi_430
  -276.73434      0.001718      0.00287 58418.669565522490302   84.669565522490700   434.687000 430/puppi_58418_J1327+3423_0829.15y.x.ff puppi_430
