2MASS Point Source Catalogue, output (on a total of 470,992,970 sources)

	274.152358	45.173500	0.1820	18 16 36.5659	+45 10 24.600	18163656+4510246 	15.630	0.060	15.259	0.100	15.223	0.207	AAC	222	111	000	0	0
	274.139465	45.178829	0.4680	18 16 33.4716	+45 10 43.784	18163347+4510437 	14.924	0.039	14.249	0.043	14.190	0.083	AAA	222	111	000	0	0
	274.162010	45.171364	0.5860	18 16 38.8824	+45 10 16.910	18163888+4510169 	15.552	0.061	15.399	0.113	15.133	0.191	ABC	222	111	000	0	0
	274.165642	45.167446	0.8430	18 16 39.7541	+45 10 02.806	18163975+4510028 	16.522	0.136	15.839	0.173	15.422	0.000	BCU	220	110	000	0	0
	274.143701	45.191090	0.9470	18 16 34.4882	+45 11 27.924	18163448+4511279 	16.402	0.119	15.671	0.139	15.789	0.343	BBD	222	111	000	0	0
	288.365486	37.537445	0.0540	19 13 27.7166	+37 32 14.802	19132771+3732148 	15.044	0.050	14.500	0.057	14.274	0.074	AAA	222	111	000	0	0
	288.365530	37.539951	0.1940	19 13 27.7272	+37 32 23.824	19132772+3732238 	15.843	0.067	15.410	0.098	14.964	0.125	AAB	222	111	000	0	0
	288.358902	37.535271	0.3590	19 13 26.1365	+37 32 06.976	19132613+3732069 	15.852	0.067	15.175	0.076	15.141	0.135	AAB	222	111	000	0	0
	288.363229	37.529457	0.4610	19 13 27.1750	+37 31 46.045	19132717+3731460 	14.351	0.029	14.010	0.036	13.951	0.050	AAA	222	111	000	0	0
	288.366741	37.545959	0.5520	19 13 28.0178	+37 32 45.452	19132801+3732454 	14.664	0.030	14.353	0.045	14.262	0.057	AAA	222	111	000	0	0
	288.361109	37.525845	0.6990	19 13 26.6662	+37 31 33.042	19132666+3731330 	12.201	0.022	11.902	0.022	11.894	0.018	AAA	222	111	000	0	0
	288.384208	37.539684	0.8740	19 13 32.2099	+37 32 22.862	19133220+3732228 	16.444	0.094	15.210	0.000	15.214	0.000	BUU	200	200	c00	0	0
	288.384827	37.533958	0.9010	19 13 32.3585	+37 32 02.249	19133235+3732022 	15.415	0.046	14.940	0.068	14.766	0.097	AAA	222	111	000	0	0
	288.384516	37.540897	0.9050	19 13 32.2838	+37 32 27.229	19133228+3732272 	15.526	0.063	15.184	0.089	15.368	0.174	AAC	222	211	c00	0	0
	288.373415	37.551392	0.9420	19 13 29.6196	+37 33 05.011	19132961+3733050 	15.343	0.047	15.039	0.070	14.948	0.117	AAB	222	111	000	0	0
	292.282211	66.511391	0.2550	19 29 07.7306	+66 30 41.008	19290773+6630410 	16.756	0.162	16.667	0.310	16.672	0.000	CDU	220	110	000	0	0
	292.285836	66.507614	0.4960	19 29 08.6006	+66 30 27.410	19290860+6630274 	16.357	0.109	15.832	0.147	15.099	0.000	ABU	220	110	000	0	0
	292.312669	66.513565	0.7880	19 29 15.0406	+66 30 48.834	19291504+6630488 	16.719	0.135	16.183	0.000	15.344	0.000	BUU	200	100	000	0	0
	292.315747	66.522064	0.9380	19 29 15.7793	+66 31 19.430	19291577+6631194 	16.444	0.112	16.282	0.208	15.572	0.244	BDD	222	111	000	0	0
	292.683134	62.088036	0.3020	19 30 43.9522	+62 05 16.930	19304395+6205169 	14.768	0.035	14.494	0.050	14.758	0.137	AAB	222	111	000	0	0
	292.686067	62.095245	0.3180	19 30 44.6561	+62 05 42.882	19304465+6205428 	13.469	0.024	13.191	0.024	13.141	0.039	AAA	222	111	000	0	0
	292.692892	62.086433	0.5650	19 30 46.2941	+62 05 11.159	19304629+6205111 	16.321	0.120	15.576	0.000	15.257	0.000	BUU	200	100	000	0	0
	292.675547	62.101593	0.5690	19 30 42.1313	+62 06 05.735	19304213+6206057 	14.230	0.029	13.756	0.035	13.590	0.060	AAA	222	111	000	0	0
	292.685366	62.105007	0.8080	19 30 44.4878	+62 06 18.025	19304448+6206180 	12.617	0.024	12.352	0.026	12.271	0.029	AAA	222	121	0c0	0	0
	292.689000	62.104855	0.8360	19 30 45.3600	+62 06 17.478	19304536+6206174 	14.860	0.040	14.627	0.052	14.619	0.124	AAB	222	121	ccc	0	0
	316.095373	28.516304	0.2740	21 04 22.8895	+28 30 58.694	21042288+2830586 	12.701	0.023	12.147	0.021	12.013	0.023	AAA	222	111	000	0	0
	316.104021	28.511904	0.3060	21 04 24.9650	+28 30 42.854	21042496+2830428 	16.719	0.143	16.163	0.180	15.675	0.000	CCU	220	110	000	0	0
	316.094504	28.520985	0.4380	21 04 22.6810	+28 31 15.546	21042268+2831155 	14.423	0.029	14.015	0.033	13.858	0.050	AAA	222	111	000	0	0
